Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street
2184522,01/05/2010,2250,20,Olympic,2002,23,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ROSEWOOD                     AV,WESTERN                      AV
2185777,01/06/2010,2130,20,Olympic,2002,19,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,OAKWOOD,WESTERN                      AV
2185789,01/06/2010,2130,20,Olympic,2002,24,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,OAKWOOD,WESTERN
2195492,01/14/2010,2100,06,Hollywood,0648,18,F,H,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,SUNSET,WESTERN
2197251,01/16/2010,0030,06,Hollywood,0649,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET,WESTERN
2197286,01/16/2010,0140,06,Hollywood,0677,23,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MELROSE,WESTERN
2200808,01/20/2010,0020,20,Olympic,2022,18,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,6TH                          ST,WESTERN                      AV
2204892,01/24/2010,0325,06,Hollywood,0659,19,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,FERNWOOD,WESTERN
2204905,01/24/2010,0325,06,Hollywood,0659,41,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,FERNWOOD,WESTERN
2211782,01/29/2010,2230,06,Hollywood,0678,22,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MELROSE,WESTERN
2211827,01/29/2010,2320,06,Hollywood,0678,28,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MELROSE,WESTERN
2211936,01/30/2010,0025,06,Hollywood,0678,27,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MELROSE,WESTERN
2211956,01/30/2010,0040,06,Hollywood,0677,44,M,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MELROSE,WESTERN
2211977,01/30/2010,0100,06,Hollywood,0678,49,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MELROSE,WESTERN
2212178,01/29/2010,2235,20,Olympic,2031,21,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,2ND,WESTERN
2214346,02/01/2010,1300,06,Hollywood,0659,22,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET                       BL,WESTERN                      AV
2218951,02/05/2010,0120,06,Hollywood,0677,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MARATHON,WESTERN
2236820,02/21/2010,0001,20,Olympic,2071,28,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,PICO                         BL,WESTERN                      AV
2236852,02/20/2010,2345,20,Olympic,2071,20,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,PICO,WESTERN
2238972,02/23/2010,0525,06,Hollywood,0657,19,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SIERRA VISTA,WESTERN
2250578,03/04/2010,1950,20,Olympic,2002,20,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MAPLEWOOD,WESTERN
2253297,03/07/2010,0150,20,Olympic,2002,26,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ELMWOOD                      ST,WESTERN                      ST
2257409,03/10/2010,2130,20,Olympic,2002,17,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD                      AV,WESTERN                      AV
2257461,03/10/2010,2210,20,Olympic,2011,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,2ND                          ST,WESTERN                      AV
2257651,03/11/2010,0140,06,Hollywood,0657,22,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SANTA MONICA                 BL,WESTERN                      AV
2258653,03/11/2010,2150,06,Hollywood,0657,18,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MELROSE,WESTERN                      AV
2260399,03/13/2010,0235,20,Olympic,2011,19,F,H,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,2ND                          ST,WESTERN                      AV
2264222,03/16/2010,2030,20,Olympic,2071,22,F,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,15TH                         ST,WESTERN
2264244,03/16/2010,2045,20,Olympic,2071,18,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,15TH                         ST,WESTERN
2268394,03/19/2010,2230,20,Olympic,2053,46,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,11TH,WESTERN
2268407,03/19/2010,2245,20,Olympic,2053,29,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,11TH,WESTERN
2273874,03/25/2010,0045,06,Hollywood,0668,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,LEXINGTON,WESTERN                      AV
2283459,04/02/2010,0420,06,Hollywood,0657,23,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SANTA MONICA                 BL,WESTERN                      AV
2289916,04/07/2010,1905,20,Olympic,2013,18,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST,WESTERN                      AV
2290010,04/07/2010,2140,20,Olympic,2023,23,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,3RD                          ST,WESTERN                      AV
2290050,04/07/2010,1910,20,Olympic,2011,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST,WESTERN                      AV
2291409,04/08/2010,2130,20,Olympic,2063,31,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,12TH                         PL,WESTERN                      AV
2301229,07/11/2010,0220,20,Olympic,2062,29,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,PICO,WESTERN
2308713,04/24/2010,0135,20,Olympic,2002,21,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,OAKWOOD,WESTERN
2308739,04/23/2010,2300,20,Olympic,2002,21,F,W,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,OAKWOOD,WESTERN                      AV
2308748,04/23/2010,2300,20,Olympic,2002,21,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,OAKWOOD,WESTERN                      AV
2315274,04/29/2010,2340,20,Olympic,2062,19,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,COUNTRY CLUB                 DR,WESTERN                      AV
2315434,04/30/2010,0245,06,Hollywood,0648,25,M,W,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,SUNSET                       BL,WESTERN                      AV
2316720,05/01/2010,0030,20,Olympic,2042,38,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,7TH,WESTERN                      AV
2325371,05/08/2010,0200,20,Olympic,2011,19,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,MAPLEWOOD,WESTERN
2330778,05/12/2010,2330,20,Olympic,2002,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,OAKWOOD,WESTERN
2333562,05/14/2010,2350,20,Olympic,2062,25,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,11TH,WESTERN
2334548,05/15/2010,2330,06,Hollywood,0659,18,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SUNSET                       BL,WESTERN
2340477,05/21/2010,0130,06,Hollywood,0677,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,CLINTON,WESTERN
2340488,05/21/2010,0110,06,Hollywood,0677,32,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SUNSET                       BL,WESTERN                      AV
2341401,05/21/2010,1710,20,Olympic,2083,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,18TH                         ST,WESTERN                      AV
2341733,05/22/2010,0010,06,Hollywood,0636,23,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET,WESTERN
2341737,05/22/2010,0040,06,Hollywood,0649,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET,WESTERN
2341856,05/22/2010,0120,06,Hollywood,0668,25,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SANTA MONICA,WESTERN
2355379,06/03/2010,0110,06,Hollywood,0659,25,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET                       BL,WESTERN                      AV
2360784,06/07/2010,2130,20,Olympic,2031,61,M,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,WILSHIRE                     BL,WESTERN                      AV
2363304,06/10/2010,0310,06,Hollywood,0645,19,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD                      AV,WESTERN                      AV
2371417,06/17/2010,0005,20,Olympic,2011,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MAPLEWOOD                    AV,WESTERN                      BL
2372570,06/17/2010,2245,20,Olympic,2031,24,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,7TH                          ST,WESTERN                      AV
2377934,06/22/2010,2220,20,Olympic,2031,49,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,WILSHIRE,WESTERN
2380556,06/24/2010,1930,20,Olympic,2031,34,M,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,WILSHIRE                     BL,WESTERN                      AV
2381903,06/25/2010,2200,06,Hollywood,0668,26,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET,WESTERN
2382113,06/26/2010,0145,06,Hollywood,0669,22,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SUNSET,WESTERN
2390096,07/03/2010,0100,20,Olympic,2002,22,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ROSEWOOD                     ST,WESTERN                      ST
2409650,07/20/2010,0520,20,Olympic,2002,25,F,H,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,ELMWOOD                      AV,WESTERN                      AV
2412027,07/21/2010,2350,20,Olympic,2011,21,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,1ST                          ST,WESTERN                      AV
2422839,07/30/2010,2310,20,Olympic,2062,30,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,11TH,WESTERN
2422901,07/31/2010,0105,06,Hollywood,0648,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET,WESTERN
2423875,07/31/2010,2115,20,Olympic,2011,25,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST                          ST,WESTERN                      AV
2431416,08/06/2010,2350,06,Hollywood,0659,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET,WESTERN
2431544,08/07/2010,0230,06,Hollywood,0636,27,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
2441614,08/15/2010,0800,06,Hollywood,0668,31,M,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SANTA MONICA                 BL,WESTERN                      AV
2443752,08/17/2010,0505,06,Hollywood,0649,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET                       BL,WESTERN                      AV
2446191,08/19/2010,0520,06,Hollywood,0657,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,INSTITUTE,WESTERN
2446209,08/19/2010,0520,06,Hollywood,0657,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,INSTITUTE,WESTERN
2447674,08/20/2010,0545,06,Hollywood,0649,34,M,H,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,VIGINIA,WESTERN
2452233,08/24/2010,0520,20,Olympic,2011,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,2ND,WESTERN
2452240,08/24/2010,0520,20,Olympic,2011,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST,WESTERN
2454565,08/26/2010,0449,20,Olympic,2011,22,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,ELMWOOD,WESTERN
2463141,09/02/2010,0540,06,Hollywood,0669,22,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SANTA MONICA                 BL,WESTERN                      AV
2463605,09/02/2010,1605,20,Olympic,2083,21,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,18TH                         ST,WESTERN                      AV
2464113,09/02/2010,2100,20,Olympic,2002,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,OAKWOOD,WESTERN
2464159,09/02/2010,2100,20,Olympic,2002,22,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,OAKWOOD                      BL,WESTERN                      AV
2464477,09/03/2010,0600,06,Hollywood,0666,20,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ELMWOOD,WESTERN
2467862,09/05/2010,2310,06,Hollywood,0678,45,M,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,LEMON GROVE,WESTERN
2468691,09/07/2010,0205,20,Olympic,2011,28,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ROSEWOOD,WESTERN
2468810,09/07/2010,0645,06,Hollywood,0668,24,F,W,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,FOUNTAIN                     AV,WESTERN                      AV
2469378,09/07/2010,1555,20,Olympic,2081,18,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,18TH,WESTERN
2469752,09/07/2010,2300,20,Olympic,2011,21,F,W,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,2ND                          ST,WESTERN                      AV
2470730,09/08/2010,1635,20,Olympic,2081,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,18TH                         ST,WESTERN                      AV
2477925,09/15/2010,0030,06,Hollywood,0677,18,F,W,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ROSEWOOD,WESTERNA                     AV
2477950,09/14/2010,2340,20,Olympic,2002,25,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
2487842,09/23/2010,0130,20,Olympic,2011,48,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,COUNCIL,WESTERN
2496002,09/30/2010,0015,06,Hollywood,0657,38,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SANTA MONICA                 BL,WESTERN                      AV
2497435,10/01/2010,0135,20,Olympic,2011,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,3RD,WESTERN
2498524,10/01/2010,1745,20,Olympic,2083,26,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,18TH                         ST,WESTERN                      AV
2498548,10/01/2010,1745,20,Olympic,2083,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,18TH                         ST,WESTERN                      AV
2505897,10/08/2010,0020,20,Olympic,2011,22,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,2ND                          ST,WESTERN
2510118,10/12/2010,0200,06,Hollywood,0678,38,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SANTA MONICA,WESTERN
2511456,10/13/2010,0310,20,Olympic,2004,22,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,ROSEWOOD,WESTERN                      AV
3026927,01/25/2012,2345,20,Olympic,2001,15,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST,WESTERN
2520042,10/20/2010,2135,06,Hollywood,0656,27,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,INSTITUTE,WESTERN                      AV
2521417,10/21/2010,2130,20,Olympic,2013,37,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,3RD                          ST,WESTERN                      AV
2522599,10/22/2010,2230,06,Hollywood,0659,24,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET,WESTERN                      AV
2522771,10/23/2010,0045,20,Olympic,2081,34,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,18TH                         ST,WESTERN                      AV
2527742,10/28/2010,0020,06,Hollywood,0648,33,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,BARTON,WESTERN
2528929,10/28/2010,2240,20,Olympic,2062,46,M,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,11TH,WESTERN
2528931,10/28/2010,2330,20,Olympic,2062,26,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,11TH,WESTERN
2536546,11/04/2010,2250,20,Olympic,2002,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
2537955,11/06/2010,0130,20,Olympic,2014,35,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST                          ST,WESTERN                      AV
2541636,11/09/2010,2235,20,Olympic,2002,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ROSEWOOD                     AV,WESTERN                      AV
2545262,11/12/2010,2130,20,Olympic,2062,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,11TH,WESTERN
2545342,11/12/2010,2300,06,Hollywood,0678,29,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MARATHON,WESTERN
2545462,11/13/2010,0210,06,Hollywood,0666,25,F,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
2545469,11/13/2010,0150,20,Olympic,2011,21,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,CLINTON,WESTERN
2546300,11/14/2010,0040,20,Olympic,2011,25,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MAPLEWOOD,WESTERN
2546376,11/14/2010,0050,20,Olympic,2011,23,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,2ND,WESTERN
2562080,11/29/2010,2330,06,Hollywood,0659,26,F,W,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,SUNSET,WESTERN
2573266,12/09/2010,2130,20,Olympic,2011,22,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST                          ST,WESTERN                      AV
2580650,12/16/2010,2030,20,Olympic,2002,49,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,CLINTON,WESTERN
2591816,12/29/2010,1750,20,Olympic,2002,19,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ROSEWOOD,WESTERN
2601286,01/08/2011,0130,06,Hollywood,0648,26,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,FOUNTAIN,WESTERN
2605370,01/12/2011,0130,06,Hollywood,0678,19,M,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SANTA MONICA                 BL,WESTERN                      AV
2606431,01/12/2011,2150,06,Hollywood,0657,26,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SIERRA VISTA,WESTERN
2610149,01/15/2011,2345,20,Olympic,2002,30,M,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,OAKWOOD                      AV,WESTERN                      AV
2610162,01/15/2011,2220,20,Olympic,2002,33,M,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,OAKWOOD,WESTERN
2610170,01/15/2011,2240,20,Olympic,2002,39,M,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,OAKWOOD,WESTERN
2625269,01/28/2011,2300,20,Olympic,2002,30,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MAPLEWOOD,WESTERN
2632837,05/08/2011,0030,06,Hollywood,0668,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MARATHON,WESTERN
2632847,05/08/2011,0200,20,Olympic,2011,15,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD,WESTERN
2633200,02/04/2011,1640,06,Hollywood,0678,24,F,B,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,LEMON GROVE,WESTERN
2633689,02/04/2011,2315,20,Olympic,2002,29,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,2ND                          ST,WESTERN                      ST
2633712,02/04/2011,2220,20,Olympic,2004,44,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,OAKWOOD                      ST,WESTERN                      AV
2660751,03/02/2011,2130,20,Olympic,2011,21,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,1ST                          ST,WESTERN                      AV
2662266,03/04/2011,0045,06,Hollywood,0646,20,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,FOUNTAIN,WESTERN
2663655,03/05/2011,0105,06,Hollywood,0668,27,F,W,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET,WESTERN
2666573,03/08/2011,0025,20,Olympic,2002,19,F,O,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ELMWOOD                      AV,WESTERN                      AV
2668946,03/09/2011,2245,20,Olympic,2004,28,F,W,13,Prostitution/Allied,M,653.22(A)PC,LOITER:INTENT:PROSTITUTION,OAKWOOD,WESTERN                      AV
2668948,03/09/2011,2240,20,Olympic,2002,26,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,MAPLEWOOD,WESTERN
2670316,03/10/2011,2315,20,Olympic,2004,22,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,OAKWOOD,WESTERN
2675464,03/16/2011,0245,06,Hollywood,0659,22,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,SANTA MONICA,WESTERN
2675544,03/16/2011,0415,06,Hollywood,0659,18,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,SUNSET,WESTERN
2676656,03/16/2011,2250,06,Hollywood,0666,22,F,B,13,Prostitution/Allied,M,653.22PC,LOITERING FOR PURPOSES OF PROSTITUTION,ELMWOOD,WESTERN
2676807,03/17/2011,0055,06,Hollywood,0678,40,M,H,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,ROMAINE,WESTERN
2684549,03/24/2011,1425,20,Olympic,2071,31,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,PICO,WESTERN                      AV
2686421,03/26/2011,0115,20,Olympic,2011,20,F,B,13,Prostitution/Allied,M,647(B)PC,PROSTITUTION,BEVERLY,WESTERN
